chanel,link,date,text
@aviasales,https://t.me/aviasales/8560,2024-01-09 15:01:40,"🇹🇭 Таиланд собирается упростить возврат НДС для иностранных туристов.
Изменения должны вступить в силу уже в этом месяце.

А вот и они:

При возврате налога не нужно будет предъявлять таможенникам товары на сумму менее 20 тыс. бат (≈52 тыс. рублей). До этого верхний предел был 5000 бат (≈13 тыс. рублей).

Минимальная цена украшений, часов, сумок, ремней, смартфонов, планшетов, ноутбуков, декоративного золота и прочих радостей жизни, которые нужно предъявлять на таможне для возврата НДС, увеличится с 10 до 40 тыс. бат (≈105 тыс. рублей).

В два раза повысится предельная стоимость товаров, которые можно взять с собой на рейс. Раньше было 50 тыс. бат, а станет 100 тыс. бат (≈263 тыс. рублей).

@aviasales"
@aviasales,https://t.me/aviasales/8559,2024-01-09 12:02:17,"🇰🇷 В Южной Корее официально запретили есть собак.

Такой законопроект был одобрен в парламенте страны. Там подумали, что это как-то неправильно в 2024 году, несолидно.
Теперь за выращивание собак, продажу и их употребление в пищу грозят сроком до 3-х лет или штрафом до 30 млн. вон, что составляет более 2 млн. рублей. Вот так.

В Южной Корее насчитывается около 1150 собачьих ферм и 1600 ресторанов, которые продают собачье мясо. Для них власти предусмотрели субсидии, призванные помочь сменить род деятельности. 
Например, на продажу хот-догов.

@aviasales"
@aviasales,https://t.me/aviasales/8555,2024-01-09 09:13:01,"Что поесть на Пхукете. 
 
Итак, вы на Пхукете, уже съездили к большому Будде, познакомились с обезьянками на Манки-хилл и объелись пад-тая на ночном рынке. Что дальше? 
 
Можете объесться ещё чем-нибудь. 
 
Вот, например: 
 
▪ Закуска Lo Bah 
 
Пока вы модничаете с авокадо-тостом, тайцы хардкорно завтракают свиными субпродуктами. Приправленные уши, язык и внутренние органы тушат в соевом соусе, а потом обжаривают до хруста. Кисло-сладкая заправка чили и топинги идут в комплекте: чередуйте мясные кусочки со свежим огурцом и тофу. 
 
▪ Свинина Moo Hong 
 
Варенье из свинины заказывали? Привычку карамелизировать мясо привезли в Таиланд китайские переселенцы. По классике жирную грудинку медленно тушат в пасте из соевого соуса, сахара и специй, но у каждой забегаловки есть свой секретный рецепт. Все различия ищите в бульоне: его уваривают до густого сиропа или делают более острым. 
 
▪ Рулетики Popiah 
 
Пхукетская версия спринг-роллов. В блинчики из лёгкого теста заворачивают всё, что попадётся под руку. Выбирайте опции с уткой по-пекински, омлетом, креветками и даже крабом. За хруст в рулетиках отвечают арахис и свиные шкварки, за свежий вкус — куча овощей и сладкий густой соус. 
 
▪ На десерт Oh aew 
 
Грузины из красной фасоли делают лобио, а тайцы — местную версию мороженого. Не удивляйтесь: в тарелке также найдёте желе из бананового крахмала, колотый лёд и много сладкого сиропа. Если захочется больше витаминов, попросите добавить кусочки фруктов и сбрызнуть эту инсулиновую бомбу соком лайма. 
 
Ну а куда там сходить, что посмотреть, где жить, пляжи, опять же — всё в нашем сервисе «Короче о городах». 
 
Вот смотрите: https://i.avs.io/2pY-LhCK"
@aviasales,https://t.me/aviasales/8554,2024-01-09 07:01:03,"Хотите отдохнуть без шума, зазывал, обманщиков, но с красивыми видами, локациями для фото и вкусными коктейлями? 
Поезжайте в Рязань. 

Хотя ладно, в Стамбуле тоже можно приблизиться к этому недостижимому идеалу. 
 
Вот вам статья про приятные районы Стамбула: https://i.avs.io/2oE7rnsD"
@aviasales,https://t.me/aviasales/8546,2024-01-08 15:01:06,"Проснулись вы такие 8 января, а у вас на балконе стоит сноуборд.  
 
Стоит такой грустный между сушилкой для белья и тёщиными закатками и подглядывает за вами, когда вы уже доедите салаты и будете искать билеты одну из горнолыжек из нашей подборки.
 
А там, между прочим, 13 лучших горнолыжек  со всякими нужными локациями для отдыха, советами от местных инструкторов о том, куда пойти, что поделать, и полезными секретными фишечками для новичков и старичков. 
 
Хотите — катайтесь, хотите — в спа. Номера в отелях с видами на горы, опять же. 
Короче, выбирайте, которая вам больше нравится."
@aviasales,https://t.me/aviasales/8545,2024-01-08 12:02:03,"Как-то холодновато, да? Да. 
 
Поэтому вот вам 12 стран, куда можно будет поехать на море этой зимой. 
 
Там тепло, свежие фрукты, шведский стол, ракушки в море, кокосы на пальмах. Где-то тусовки, где-то поспокойнее. Про каждую страну расписали вкратце. 
 
Читайте вот тут: https://i.avs.io/LtnIl1bo"
@aviasales,https://t.me/aviasales/8544,2024-01-08 09:10:12,"А в Амстердаме собираются перенести «квартал красных фонарей».

Район Де Валлен известен всему миру, имеет историко-культурную ценность и привлекателен для туристов, но администрация города всё равно собирается его перенести. А именно построить на южной окраине города многоэтажный эротический центр с бесплатным wi-fi и бахилами.

Почему так? Ну, во-первых, это как часть программы, направленной на решение проблемы перенасыщения туристами.

А во-вторых, возможно, оттуда кому-то из администрации просто ближе будет добираться.

Так что всё к лучшему."
@aviasales,https://t.me/aviasales/8543,2024-01-08 07:57:22,"так, ну что, у кого какие итоги 2024 года?"
@aviasales,https://t.me/aviasales/8540,2024-01-07 13:14:02,"Один загран — хорошо, но два лучше. 
 
Ну во-первых, это удобно. Можно один кофейком залить или потерять, или и то, и другое. Возможности безграничны. 
 
Во-вторых, вам всё равно дома делать нечего, вот статью почитайте и пока все отдыхают вспомните пароль на Госуслугах: i.avs.io/ZWBmbABX"
@aviasales,https://t.me/aviasales/8538,2024-01-06 09:08:02,"Чем сейчас занимается обычный фермер из Краснодарского края?

Он сладко прикуривает сигару от стодолларовой купюры и густо выдыхает дым в сторону поющей Тейлор Свифт на корпоративе, оплаченном из денег, заработанных на продаже куриных яиц.

А в это время в Таиланде, в провинции Чианграй, его коллега сажает рисовые поля в форме котиков. Он и его помощники делают GPS-метки, по которым потом и ориентируются во время посадки семян.

Ставим лайки, но только тихо. Котик спит."
@aviasales,https://t.me/aviasales/8532,2024-01-05 10:12:28,"2024 год уже наступил. Ну и хорошо.
Давайте теперь посмотрим, чего от него ждать.

По этому случаю у нас есть гороскоп с Самолёшей, который по системе Станиславского перевоплотился в каждый знак Зодиака, чтобы поведать нам о грядущем.

Смотрим, запоминаем, делимся с друзьями!"
@aviasales,https://t.me/aviasales/8526,2024-01-05 10:12:28,А вот и вторая часть гороскопа
@aviasales,https://t.me/aviasales/8525,2024-01-04 12:58:40,"Хотите покататься на лыжах без визы? 
 
Да нет же, мы не про незаконное пересечение границы с Финляндией через лес. Это в другой статье будет. 
 
Мы про зарубежные горнолыжки, куда не нужна виза. 
Тут и для новичков, и для профессионалов, да и вообще воздухом подышать. 
 
Читаем на ПСЖР: i.avs.io/Dq-C_rL1"
@aviasales,https://t.me/aviasales/8524,2024-01-03 14:04:01,"Проснуться в другой стране? 😍

Звучит как начало увлекательной истории. 

Мы сейчас расскажем вам про один виджет в нашем приложении, который называется «горячие билеты». А вы уже сами решайте что делать с этой информацией.

В общем, виджет обновляется каждый день (даже в праздники). Там публикуются билеты по России и за границу на ближайшие 30 дней, которые дешевле не менее чем на 10% своей среднемесячной цены. Можно спонтанно слетать куда-нибудь очень выгодно."
@aviasales,https://t.me/aviasales/8523,2024-01-03 10:48:02,"Визы-шмизы, бюрократия эта вся. Оно вам надо? 
  
Вот держите 8 стран, в которые можно полететь зимой без визы. Можно прям сейчас пока каникулы. Билеты знаете где брать. 
  
Читайте в ПСЖР, что за страны и чем там заняться: i.avs.io/9IVK4_nD"
@aviasales,https://t.me/aviasales/8522,2024-01-02 10:42:50,"Держите вам наш подарочек на новый год — подборки мест, где можно купить классные сувениры. 

Пока такие подборки есть в:

Москве
Санкт-Петербурге
Калининграде
Екатеринбурге
Сочи
Мурманске

но это пока! Пользуйтесь на здоровье."
@aviasales,https://t.me/aviasales/8521,2024-01-01 11:07:35,"Ну что, с Новым годом вас

Всё что хочется делать сегодня — лёжа доедать салаты и смотреть фильмы. Сделали для вас подборку из 10 самых любимых кинофраншиз: i.avs.io/HMSwVFnZ

Что из этого будете смотреть в первую очередь? И почему именно Шрек?"
@aviasales,https://t.me/aviasales/8520,2023-12-31 16:15:00,"Дорогие подписчики и подписчицы, вот и подходит к концу 2023 год. 
 
Даже и не верится, как будто вчера только был 2018. Эх, летит время, конечно. 
Надеемся, и вы тоже полетали куда-нибудь в этом году. Может быть, даже и попутешествовали. Может быть, даже вам понравилось. Может быть, даже и за границу. 
 
Каким был это год? Нууу как бы… две тысячи двадцать третьим. Точнее и не скажешь. Где-то сложным, где-то очень сложным, а где-то непростым. Яйца дорожали, нейросети умнели, пацаны давали слово, так и год прошёл. 
 
Ну конечно, были и приятные моменты тоже. Вон, например,в Китай летать стало проще. 
А там и остальной мир подтянется. 
 
Вот такие дела. В общем, желаем вам в новом году ощутить радость путешествий как никогда раньше. Ну или хотя бы как раньше. А ещё любви, денег и красивого далёкого горизонта планирования. 
 
 С наступающим!"
